timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211771.024,-2.441,-15.137,-7.324,-17.578,48.828,0
1671211771.027,-13.184,-16.113,-15.625,-20.020,-7.324,0
1671211771.031,-43.457,-20.996,-19.043,-16.113,197.266,0
1671211771.035,-50.781,-17.090,-11.719,-14.160,299.805,0
1671211771.039,-33.691,-19.043,-14.160,-32.715,-50.781,0
1671211771.043,-14.648,-20.508,-20.508,-31.738,-71.289,0
1671211771.046,-23.438,-20.996,-19.531,-21.484,64.453,0
1671211771.050,-50.781,-22.949,-14.160,-26.367,51.270,0
1671211771.054,-63.477,-21.484,-18.555,-27.832,-42.480,0
1671211771.058,-43.457,-21.973,-26.855,-20.996,-34.668,0
1671211771.062,-20.020,-20.996,-22.949,-19.531,34.180,0
1671211771.066,-25.391,-15.625,-12.207,-13.672,83.496,0
1671211771.070,-57.129,-20.020,-19.531,-16.113,3.418,0
1671211771.073,-74.707,-22.949,-21.973,-17.090,61.035,0
1671211771.077,-53.223,-23.438,-18.066,-13.672,129.395,0
1671211771.081,-19.043,-22.461,-19.043,-6.836,-50.781,0
1671211771.085,-16.602,-21.973,-20.508,-7.324,-78.613,0
1671211771.089,-54.199,-21.484,-29.297,-20.996,81.543,0
1671211771.091,-66.895,-16.602,-27.832,-11.719,413.086,0
1671211771.095,-53.711,-12.695,-18.066,-15.625,188.477,0
1671211771.099,-28.809,-17.578,-14.648,-22.949,-96.680,0
1671211771.103,-12.695,-19.043,-11.719,-8.301,41.504,0
1671211771.107,-38.574,-18.555,-15.137,-12.207,95.703,0
1671211771.111,-62.012,-26.855,-28.320,-19.531,53.711,0
1671211771.115,-56.641,-25.879,-32.715,-25.391,25.391,0
1671211771.118,-28.809,-23.926,-29.785,-14.160,260.742,0
1671211771.122,-10.742,-22.461,-26.367,-0.488,309.082,0
1671211771.126,-30.762,-18.555,-23.926,-2.441,42.480,0
1671211771.130,-49.805,-16.602,-16.602,0.977,36.133,0
1671211771.134,-47.363,-18.555,-17.578,-8.301,62.988,0
1671211771.135,-37.109,-22.949,-33.203,-19.531,33.203,0
1671211771.139,-19.531,-20.508,-34.668,-13.184,45.410,0
1671211771.143,-28.320,-21.484,-28.320,-4.395,183.594,0
1671211771.147,-62.012,-24.902,-31.250,-17.090,262.207,0
1671211771.151,-65.430,-26.367,-30.273,-28.320,152.832,0
1671211771.155,-37.109,-19.531,-26.367,-19.531,112.793,99
1671211771.159,-13.184,-10.742,-24.902,-13.672,283.691,0
1671211771.162,-21.484,-15.137,-18.555,-4.395,648.438,0
1671211771.166,-46.875,-16.113,-19.043,-5.371,559.082,0
1671211771.170,-58.594,-11.719,-23.926,-21.484,151.367,0
1671211771.174,-37.109,-12.207,-25.879,-23.438,99.609,0
1671211771.178,-14.160,-15.625,-33.691,-16.113,155.273,0
1671211771.181,-21.484,-15.625,-34.180,-10.742,106.934,0
1671211771.185,-46.387,-14.648,-28.320,-7.324,93.262,0
1671211771.189,-54.199,-18.555,-22.949,-5.859,123.047,0
1671211771.193,-34.668,-15.625,-18.555,-6.348,46.387,0
1671211771.197,-12.207,-13.672,-16.113,-0.977,39.551,0
1671211771.201,-19.043,-18.555,-16.602,0.000,181.641,0
1671211771.205,-55.176,-23.926,-21.973,3.906,436.523,0
1671211771.208,-68.848,-19.043,-17.090,7.324,432.617,0
1671211771.212,-49.316,-12.207,-15.137,-4.883,112.793,0
1671211771.216,-32.227,-14.160,-23.926,-11.719,91.309,0
1671211771.220,-35.645,-17.578,-19.531,-8.301,268.066,0
1671211771.224,-59.082,-16.113,-26.367,-12.695,271.973,0
1671211771.225,-66.406,-17.090,-39.062,-16.602,135.254,0
1671211771.229,-54.199,-24.414,-36.621,-23.926,149.902,0
1671211771.233,-33.691,-22.461,-36.621,-26.367,125.977,0
1671211771.237,-20.020,-22.949,-29.785,-15.137,111.816,0
1671211771.241,-36.621,-28.320,-29.785,-15.625,139.160,0
1671211771.245,-59.570,-29.297,-35.156,-23.926,246.582,0
1671211771.249,-49.805,-25.879,-26.367,-21.484,382.812,0
1671211771.252,-21.484,-19.043,-22.949,-9.766,230.957,0
1671211771.256,-9.766,-21.484,-25.391,-4.395,199.707,0
1671211771.260,-24.414,-24.414,-20.020,-2.441,326.660,0
1671211771.264,-42.480,-23.438,-14.648,3.418,553.711,0
1671211771.268,-41.016,-24.414,-16.113,-4.883,366.211,0
1671211771.285,-13.672,-26.367,-14.648,-8.789,76.172,0
1671211771.289,7.324,-25.879,-13.184,0.000,112.793,0
1671211771.293,-16.113,-25.879,-22.461,-3.906,111.816,0
1671211771.297,-42.969,-29.785,-25.391,-16.113,45.410,0
1671211771.301,-30.762,-25.391,-15.625,-17.578,-31.738,0
1671211771.305,-3.418,-17.578,-10.254,-18.066,30.762,0
1671211771.309,9.766,-14.160,-5.371,-18.555,92.773,0
1671211771.312,-4.883,-16.602,-8.301,-16.113,40.527,0
1671211771.316,-35.645,-18.555,-10.742,-21.973,8.301,0
1671211771.320,-37.598,-21.484,-14.160,-29.297,196.289,0
1671211771.324,-7.812,-21.973,-16.602,-26.855,160.156,0
1671211771.328,9.766,-15.625,-14.160,-17.578,-25.391,0
1671211771.331,-9.277,-17.090,-15.137,-20.020,86.914,0
1671211771.335,-37.109,-21.973,-20.508,-23.438,130.371,0
1671211771.339,-45.410,-18.555,-21.484,-25.879,-83.008,0
1671211771.343,-19.043,-16.113,-13.672,-23.438,-173.828,0
1671211771.347,8.789,-17.090,-18.066,-21.484,-32.715,0
1671211771.351,-7.324,-17.090,-27.344,-25.391,50.781,0
1671211771.355,-36.621,-20.996,-29.785,-23.926,-4.395,0
1671211771.358,-54.199,-25.391,-27.832,-25.391,-32.715,0
1671211771.362,-37.109,-25.879,-21.973,-27.832,83.984,0
1671211771.366,-8.789,-26.855,-16.602,-12.695,375.977,0
1671211771.370,-12.207,-23.926,-13.672,-10.742,240.234,0
1671211771.374,-30.273,-24.414,-10.254,-18.555,-109.863,0
1671211771.375,-37.109,-23.926,-6.836,-14.648,-121.582,0
1671211771.379,-23.926,-20.996,-13.184,-16.113,-132.324,0
1671211771.383,-6.836,-27.832,-26.367,-16.113,-131.836,0
1671211771.387,-14.160,-32.715,-27.344,-17.578,-22.949,0
1671211771.391,-41.016,-26.367,-15.137,-17.578,47.852,0
1671211771.395,-53.711,-22.461,-11.230,-20.020,-18.555,0
1671211771.399,-42.480,-23.926,-23.438,-34.180,-74.707,0
1671211771.402,-18.555,-26.855,-26.367,-32.227,-102.051,0
1671211771.406,-0.488,-23.926,-11.230,-1.953,136.230,0
1671211771.410,-20.996,-21.484,-14.160,-2.441,207.520,0
1671211771.414,-44.434,-21.484,-22.461,-20.508,-94.727,0
1671211771.418,-25.391,-21.484,-20.996,-20.020,-131.836,0
1671211771.420,-5.859,-23.926,-19.043,-21.484,-110.352,0
1671211771.424,-2.930,-23.438,-20.508,-29.297,-88.867,0
1671211771.428,-15.625,-25.879,-20.996,-26.855,-83.984,0
1671211771.432,-37.109,-25.391,-19.043,-22.461,-25.391,0
1671211771.436,-43.945,-23.438,-27.344,-35.156,-7.324,0
1671211771.440,-22.949,-23.926,-30.762,-34.668,-6.348,0
1671211771.444,-5.371,-25.879,-24.414,-24.902,7.812,0
1671211771.447,-27.344,-31.250,-29.297,-22.949,87.402,0
1671211771.451,-59.082,-27.344,-28.320,-14.160,416.504,0
1671211771.455,-56.641,-18.555,-21.484,-21.973,291.992,0
1671211771.459,-25.879,-20.996,-24.902,-31.250,-149.902,0
1671211771.463,-5.371,-23.926,-19.043,-21.484,-177.734,0
1671211771.466,-17.578,-24.414,-17.578,-21.484,-116.699,0
1671211771.470,-44.922,-28.809,-33.203,-31.250,-96.680,0
1671211771.474,-48.828,-27.344,-36.621,-37.598,-120.117,0
1671211771.478,-27.832,-27.832,-26.855,-33.203,-157.715,0
1671211771.482,-7.812,-28.320,-27.832,-27.832,-149.414,0
1671211771.486,2.930,-19.043,-22.949,-8.789,-56.641,0
1671211771.490,-1.953,-9.277,-25.879,8.301,5.371,0
1671211771.493,-35.645,-10.742,-18.555,-12.207,123.535,0
1671211771.497,-37.598,-20.020,-6.348,-30.762,129.395,0
1671211771.501,-5.859,-23.926,-13.672,-23.438,-113.770,0
1671211771.505,-20.020,-19.531,-5.859,-28.320,-109.863,0
1671211771.509,-54.199,-19.531,-8.301,-36.133,-22.461,0
1671211771.510,-61.035,-24.902,-18.555,-31.738,-53.223,0
1671211771.514,-39.062,-27.344,-8.301,-35.156,-152.832,0
1671211771.518,-11.230,-25.391,-14.160,-33.203,-104.492,0
1671211771.522,-13.184,-22.949,-31.738,-27.832,-42.969,0
1671211771.526,-39.062,-23.926,-30.762,-27.344,-147.949,0
1671211771.530,-45.410,-27.832,-25.879,-27.344,-132.812,0
1671211771.534,-34.668,-29.297,-20.996,-35.156,32.227,0
1671211771.537,-17.578,-23.926,-28.809,-27.832,307.129,0
1671211771.541,-7.324,-19.531,-33.203,-23.438,142.090,0
1671211771.545,-25.391,-17.578,-25.391,-30.273,-129.883,0
1671211771.549,-39.062,-17.578,-19.531,-31.250,-46.875,0
1671211771.553,-22.949,-11.230,-16.113,-28.809,-11.719,0
1671211771.557,-7.812,-13.184,-27.832,-29.297,-40.039,0
1671211771.561,-7.324,-20.508,-29.785,-28.809,-87.891,0
1671211771.565,-22.949,-17.090,-20.020,-22.461,-10.254,0
1671211771.569,-51.270,-23.438,-22.461,-26.855,-14.648,0
1671211771.573,-47.852,-21.973,-24.902,-36.621,-176.758,0
1671211771.577,-15.625,-15.625,-24.902,-35.156,-87.402,0
1671211771.581,-5.371,-14.648,-21.484,-15.137,214.844,0
1671211771.584,-21.973,-13.672,-19.531,-6.836,162.109,0
1671211771.588,-41.016,-14.648,-21.484,-20.996,-110.840,0
1671211771.592,-32.715,-11.719,-20.996,-28.809,-136.230,0
1671211771.596,-10.742,-14.160,-14.160,-30.273,-122.070,0
1671211771.600,1.465,-11.719,-7.812,-19.531,-122.070,0
1671211771.600,-8.789,-6.836,-10.742,-16.602,-95.703,0
1671211771.604,-36.621,-14.160,-19.043,-21.484,-66.406,0
1671211771.608,-39.062,-16.113,-20.508,-18.555,-13.184,0
1671211771.612,-8.789,-11.719,-15.137,-17.090,-24.414,0
1671211771.616,5.371,-13.672,-18.555,-21.973,-140.625,2
1671211771.620,-14.160,-15.625,-22.461,-22.461,-65.430,0
1671211771.624,-34.668,-15.137,-18.555,-11.230,260.254,0
1671211771.627,-47.852,-18.555,-20.508,-21.484,165.527,0
1671211771.631,-28.809,-15.625,-26.367,-35.645,-114.746,0
1671211771.635,3.906,-14.160,-18.555,-20.020,0.000,0
1671211771.639,-4.395,-17.090,-12.207,-8.789,167.480,0
1671211771.643,-34.668,-14.648,-12.695,-17.578,-23.926,0
1671211771.660,-45.410,-15.137,-23.438,-32.715,-129.883,0
1671211771.664,-25.879,-16.602,-27.344,-39.062,-86.426,0
1671211771.668,-3.906,-15.137,-26.855,-32.715,-103.027,0
1671211771.672,-9.277,-18.555,-26.855,-31.738,-112.305,0
1671211771.676,-39.062,-19.043,-24.902,-32.227,-83.496,0
1671211771.680,-50.781,-13.672,-15.625,-32.715,-40.039,0
1671211771.684,-38.086,-12.207,-18.555,-37.109,41.992,0
1671211771.687,-21.973,-16.113,-27.832,-33.203,22.461,0
1671211771.691,-19.531,-18.555,-23.926,-25.391,-79.102,0
1671211771.695,-41.504,-19.531,-23.438,-20.508,84.961,0
1671211771.699,-60.547,-19.531,-23.926,-26.367,133.301,0
1671211771.703,-44.434,-16.113,-18.066,-35.645,-164.062,0
1671211771.705,-20.020,-14.648,-20.020,-37.598,-126.465,0
1671211771.709,-19.531,-20.020,-27.832,-40.039,13.672,0
1671211771.713,-41.016,-21.973,-29.785,-34.180,-16.602,0
1671211771.717,-61.523,-17.090,-27.832,-24.902,-102.051,0
1671211771.721,-52.246,-19.531,-26.855,-25.879,-128.418,0
1671211771.725,-19.531,-20.020,-23.438,-25.879,36.133,0
1671211771.729,-6.836,-12.695,-14.648,-17.090,76.660,0
1671211771.732,-32.715,-12.695,-15.625,-21.484,10.254,0
1671211771.736,-53.711,-13.672,-16.113,-23.438,120.117,0
1671211771.740,-47.363,-16.113,-19.043,-15.625,348.145,0
1671211771.744,-24.414,-19.043,-21.973,-14.648,232.910,0
1671211771.748,-9.277,-23.438,-20.508,-15.137,-71.777,0
1671211771.750,-32.715,-28.320,-22.461,-14.648,-113.770,0
1671211771.754,-64.453,-27.832,-24.902,-24.414,-112.305,0
1671211771.758,-61.523,-22.949,-20.996,-25.391,-163.086,0
1671211771.762,-29.297,-16.113,-16.602,-20.996,-169.434,0
1671211771.766,-2.930,-15.137,-23.926,-20.020,-148.926,0
1671211771.770,-25.391,-16.602,-28.320,-16.113,-7.324,0
1671211771.774,-58.594,-13.184,-25.879,-19.531,66.895,0
1671211771.777,-54.688,-16.113,-23.438,-29.297,-125.000,0
1671211771.781,-30.273,-22.461,-22.949,-27.344,-10.254,0
1671211771.785,-12.207,-19.531,-21.973,-19.043,96.680,0
1671211771.789,-19.531,-17.090,-18.066,-24.414,-104.980,0
1671211771.793,-50.781,-20.508,-14.648,-30.762,-0.977,0
1671211771.795,-59.570,-22.461,-16.602,-28.809,63.965,0
1671211771.799,-33.203,-21.973,-20.508,-34.668,-122.070,0
1671211771.803,-17.578,-21.484,-18.555,-33.691,-171.875,0
1671211771.807,-21.973,-23.438,-20.020,-24.414,-76.660,0
1671211771.811,-41.992,-21.973,-15.137,-20.508,-41.016,0
1671211771.815,-52.734,-15.137,-17.578,-24.414,-79.102,0
1671211771.819,-30.762,-15.625,-22.461,-36.133,-113.281,0
1671211771.822,-3.906,-20.508,-24.414,-36.133,25.391,0
1671211771.826,-3.906,-24.414,-30.762,-20.020,321.777,0
1671211771.830,-39.062,-23.438,-29.785,-22.461,168.945,0
1671211771.834,-53.711,-16.602,-25.879,-27.832,-135.254,0
1671211771.838,-32.715,-15.625,-31.250,-22.949,-149.414,0
1671211771.840,-10.254,-17.578,-33.203,-20.996,-118.164,0
1671211771.844,-6.836,-13.184,-30.273,-20.020,-111.328,0
1671211771.848,-31.250,-9.766,-25.879,-19.043,-56.152,0
1671211771.852,-50.293,-13.184,-25.879,-12.207,51.758,0
1671211771.856,-26.855,-17.090,-22.461,-7.812,-6.836,0
1671211771.860,0.977,-6.836,-18.066,-16.113,-92.773,0
1671211771.864,-12.695,2.930,-26.855,-28.809,-95.215,0
1671211771.867,-30.762,-0.488,-29.785,-16.113,127.441,0
1671211771.871,-52.734,-9.277,-26.367,-15.625,132.812,0
1671211771.875,-65.918,-19.531,-26.367,-42.480,-210.938,0
1671211771.879,-38.574,-17.578,-26.855,-44.434,-189.941,0
1671211771.883,-22.949,-15.625,-25.391,-31.250,-64.941,0
1671211771.886,-40.039,-19.531,-27.832,-25.391,-66.406,0
1671211771.890,-68.359,-19.531,-28.809,-20.508,-86.426,0
1671211771.894,-58.105,-15.625,-23.438,-20.996,-62.012,0
1671211771.898,-18.066,-16.113,-34.668,-33.203,-50.781,0
1671211771.902,-3.418,-15.625,-34.180,-31.738,-95.703,0
1671211771.906,-22.461,-15.625,-20.020,-21.973,-83.496,0
1671211771.910,-48.828,-18.066,-25.879,-22.949,116.211,0
1671211771.913,-54.688,-22.949,-36.621,-21.973,384.766,0
1671211771.917,-27.344,-24.414,-35.645,-26.367,226.562,0
1671211771.921,-5.371,-21.484,-31.250,-29.297,-106.934,0
1671211771.925,-16.602,-23.438,-26.367,-20.996,37.598,0
1671211771.929,-37.598,-22.949,-22.949,-15.137,141.602,0
1671211771.930,-38.086,-20.508,-17.090,-16.602,-95.703,0
1671211771.934,-11.230,-20.996,-15.137,-21.973,-167.969,0
1671211771.938,0.977,-24.902,-24.414,-31.738,-119.629,0
1671211771.942,-16.113,-27.832,-24.414,-22.461,-97.656,0
1671211771.946,-43.945,-25.391,-19.531,-21.484,-72.754,0
1671211771.950,-52.246,-18.555,-20.020,-31.250,20.508,0
1671211771.954,-30.273,-18.555,-19.043,-26.367,199.707,0
1671211771.957,-8.301,-19.043,-12.207,-24.902,163.086,0
1671211771.961,-17.090,-18.555,-21.973,-30.273,-56.641,0
1671211771.965,-50.781,-25.879,-32.715,-35.156,-74.219,0
1671211771.969,-61.035,-21.484,-28.809,-35.156,-9.277,0
1671211771.973,-40.527,-16.113,-25.391,-33.203,-83.008,0
1671211771.975,-20.996,-12.695,-21.973,-33.203,-143.066,0
1671211771.979,-14.648,-3.906,-12.207,-22.949,-86.914,0
1671211771.983,-34.180,-4.395,-19.043,-17.578,-57.129,0
1671211771.987,-59.082,-15.625,-29.785,-27.344,-96.191,0
1671211771.991,-45.410,-17.090,-23.926,-38.086,-144.531,0
1671211771.995,-19.043,-13.672,-19.043,-38.574,-2.930,0
1671211771.999,-16.113,-15.137,-19.531,-29.297,175.293,0
1671211772.002,-38.574,-14.648,-28.320,-29.297,88.867,0
1671211772.006,-60.547,-12.695,-32.715,-32.715,-102.051,0
1671211772.010,-48.340,-13.184,-29.785,-28.320,-75.195,0
1671211772.014,-19.043,-10.254,-29.785,-20.020,198.242,0
1671211772.018,-12.695,-8.301,-34.180,-21.484,95.703,0
1671211772.035,-28.320,-10.742,-31.250,-21.973,-68.359,0
1671211772.039,-51.758,-8.789,-21.973,-21.484,4.395,0
1671211772.043,-53.223,-10.742,-21.484,-23.926,-7.812,0
1671211772.047,-23.438,-12.207,-22.949,-20.996,-173.828,0
1671211772.051,-5.859,-6.836,-19.531,-20.508,-136.230,0
1671211772.055,-28.320,-5.371,-10.254,-14.648,5.371,0
1671211772.059,-51.758,-3.418,-12.207,-13.672,22.461,0
1671211772.062,-48.340,-6.836,-20.020,-24.414,-75.684,0
1671211772.066,-14.160,-9.277,-16.602,-28.320,-118.164,0
1671211772.070,11.230,-2.441,-22.461,-14.160,118.652,0
1671211772.074,-11.719,-7.324,-25.391,-12.207,138.672,0
1671211772.078,-40.527,-16.113,-16.602,-19.043,-100.586,0
1671211772.082,-41.504,-12.695,-17.578,-20.996,-116.211,0
1671211772.086,-17.090,-9.766,-14.648,-21.973,-104.980,0
1671211772.090,5.371,-12.695,-11.719,-14.160,-73.242,0
1671211772.094,-9.277,-15.137,-18.066,-12.207,-125.488,0
1671211772.098,-37.598,-16.113,-22.461,-7.812,-50.781,0
1671211772.102,-37.598,-14.648,-16.602,-1.465,132.324,0
1671211772.106,-16.602,-12.695,-20.020,-13.672,41.992,0
1671211772.109,-2.441,-11.719,-29.297,-19.531,-13.184,0
1671211772.113,-9.277,-12.695,-29.785,-6.836,108.398,0
1671211772.117,-40.039,-16.602,-26.367,3.418,359.863,0
1671211772.121,-54.199,-10.742,-14.648,-1.953,203.613,0
1671211772.125,-27.344,-7.812,-14.648,-12.695,-115.723,0
1671211772.126,-1.953,-17.090,-27.344,-16.602,-105.469,0
1671211772.130,-12.695,-21.973,-31.250,-14.648,-74.219,0
1671211772.134,-40.039,-24.414,-28.320,-13.672,-94.727,0
1671211772.138,-50.293,-20.996,-24.902,-11.719,-148.926,0
1671211772.142,-32.227,-17.578,-23.926,-7.812,-175.781,0
1671211772.146,-2.930,-18.066,-28.809,-10.254,-115.723,0
1671211772.150,2.930,-13.184,-28.809,-12.207,-39.062,0
1671211772.153,-27.344,-14.160,-26.367,-19.531,-20.996,0
1671211772.157,-48.340,-19.531,-18.555,-18.066,144.043,0
1671211772.161,-39.551,-14.648,-10.742,-13.184,208.984,0
1671211772.165,-16.113,-17.578,-12.695,-22.949,-84.961,0
1671211772.169,-12.207,-24.414,-18.555,-21.973,-123.535,0
1671211772.170,-41.504,-23.926,-20.996,-24.902,-47.363,0
1671211772.174,-64.941,-20.508,-22.949,-34.668,-123.535,0
1671211772.178,-46.387,-17.578,-20.508,-34.668,-170.898,0
1671211772.182,-8.789,-15.137,-12.695,-29.785,-112.305,0
1671211772.186,-6.348,-19.043,-18.066,-30.273,-44.922,0
1671211772.190,-37.598,-26.367,-26.855,-31.738,-25.391,0
1671211772.194,-65.430,-20.020,-31.738,-26.855,-22.461,0
1671211772.197,-61.523,-18.555,-24.414,-20.508,20.020,0
1671211772.201,-34.668,-22.949,-21.973,-11.719,333.496,0
1671211772.205,-26.367,-21.484,-26.367,-6.836,325.684,0
1671211772.209,-42.480,-18.555,-26.855,-9.766,-73.242,0
1671211772.213,-65.430,-18.555,-24.902,-13.672,-117.676,0
1671211772.215,-62.012,-17.578,-19.043,-20.508,-124.512,0
1671211772.219,-35.645,-11.719,-21.484,-33.691,-183.594,0
1671211772.223,-15.137,-11.230,-22.461,-29.785,-210.449,0
1671211772.227,-19.531,-16.602,-22.461,-25.391,-153.320,0
1671211772.231,-50.781,-21.973,-25.879,-36.133,-124.023,0
1671211772.235,-55.664,-26.367,-20.508,-37.598,-146.973,0
1671211772.239,-22.949,-25.879,-13.184,-34.180,-164.062,0
1671211772.242,0.977,-22.949,-18.066,-26.367,58.594,0
1671211772.246,-17.578,-23.438,-27.832,-18.066,127.441,0
1671211772.250,-52.246,-27.832,-32.227,-28.320,-115.723,0
1671211772.254,-53.711,-21.973,-23.438,-28.320,-75.684,0
1671211772.258,-29.297,-20.996,-21.484,-26.855,-52.246,0
1671211772.261,-5.859,-19.043,-24.902,-29.785,-101.562,0
1671211772.265,-16.113,-16.113,-19.043,-21.973,-70.312,0
1671211772.269,-46.875,-19.043,-20.508,-19.531,8.301,0
1671211772.273,-55.176,-17.090,-21.973,-29.297,14.160,0
1671211772.277,-27.344,-16.602,-22.949,-25.391,-135.254,0
1671211772.281,1.465,-18.555,-23.438,-17.090,-117.676,0
1671211772.285,-13.184,-20.996,-18.555,-18.555,100.098,0
1671211772.288,-35.156,-21.973,-25.879,-11.230,463.379,0
1671211772.292,-46.387,-15.625,-26.367,-20.020,271.973,0
1671211772.296,-35.645,-10.254,-22.461,-29.785,-144.043,0
1671211772.300,0.977,-11.719,-22.461,-18.555,-95.703,0
1671211772.304,0.000,-11.230,-18.066,-19.043,-21.973,0
1671211772.307,-26.855,-12.695,-20.020,-25.391,-87.891,0
1671211772.311,-41.992,-15.625,-22.461,-16.602,-83.008,0
1671211772.315,-34.668,-17.090,-23.438,-10.254,-7.812,0
1671211772.319,-3.906,-14.160,-19.043,-9.277,-58.594,0
1671211772.323,6.348,-12.207,-13.184,-5.859,-99.121,0
1671211772.327,-19.043,-12.207,-10.254,-5.371,-43.457,0
1671211772.331,-39.551,-12.207,-12.695,0.488,207.031,0
1671211772.334,-36.621,-12.695,-17.578,-2.930,219.727,0
1671211772.338,-15.137,-12.207,-20.020,-18.555,-162.598,0
1671211772.342,-3.906,-16.113,-13.672,-11.719,-151.367,0
1671211772.346,-21.484,-15.137,-16.113,-11.230,-8.301,0
1671211772.350,-45.898,-17.090,-24.414,-20.508,-41.504,0
1671211772.350,-46.875,-20.508,-26.367,-27.344,-118.164,0
1671211772.354,-17.090,-19.531,-18.066,-30.273,-139.160,0
1671211772.358,4.883,-13.672,-17.578,-20.508,-77.637,0
1671211772.362,-15.137,-11.719,-12.207,-11.719,-60.547,0
1671211772.366,-48.340,-16.602,-8.301,-17.090,-41.504,0
1671211772.370,-45.410,-15.625,-17.090,-23.926,86.426,0
1671211772.374,-15.137,-13.184,-17.578,-21.973,198.242,0
1671211772.377,2.930,-21.484,-18.555,-18.066,142.578,0
1671211772.381,-13.184,-20.508,-17.578,-14.648,56.641,0
1671211772.385,-41.016,-17.578,-21.484,-16.113,55.176,0
1671211772.389,-42.480,-19.043,-15.625,-14.648,162.598,0
1671211772.393,-22.949,-18.066,-10.254,-25.391,-22.461,0
1671211772.410,-7.324,-16.113,-19.043,-24.902,-120.605,0
1671211772.414,-12.207,-16.602,-15.625,-16.113,-14.648,0
1671211772.418,-32.715,-15.137,-16.113,-23.438,-66.406,0
1671211772.422,-48.340,-14.160,-27.832,-35.156,-140.625,0
1671211772.426,-28.320,-21.484,-31.250,-35.156,-164.551,0
1671211772.430,-1.953,-15.137,-23.926,-26.855,-1.953,0
1671211772.434,-13.184,-14.160,-20.996,-27.344,129.883,0
1671211772.437,-42.969,-20.996,-19.043,-24.414,-3.906,0
1671211772.441,-55.664,-18.066,-14.648,-29.785,-128.906,0
1671211772.445,-31.738,-12.207,-8.301,-23.926,71.289,0
1671211772.449,-7.812,-14.648,-10.254,-16.602,158.203,0
1671211772.453,-9.766,-13.184,-15.625,-24.414,-80.566,0
1671211772.455,-26.855,-7.812,-15.137,-19.043,-53.223,0
1671211772.459,-41.504,-12.207,-17.090,-28.809,-30.762,0
1671211772.463,-40.527,-16.602,-22.461,-39.551,-142.090,0
1671211772.467,-10.254,-20.996,-21.973,-32.715,-172.363,0
1671211772.471,-4.883,-21.484,-15.137,-24.414,-44.434,0
1671211772.475,-39.062,-20.996,-10.742,-28.809,43.457,0
1671211772.479,-49.316,-19.531,-18.555,-22.461,13.672,0
1671211772.482,-37.598,-15.137,-22.461,-24.902,0.488,0
1671211772.486,-13.672,-20.020,-12.207,-27.832,113.281,0
1671211772.490,-8.301,-23.926,-17.578,-20.508,72.266,0
1671211772.494,-30.762,-20.996,-25.391,-23.926,-56.152,0
1671211772.498,-55.664,-24.902,-23.926,-28.320,-97.168,0
1671211772.501,-50.781,-27.344,-21.484,-28.320,-21.484,0
1671211772.505,-25.391,-21.484,-17.090,-15.137,288.574,0
1671211772.509,-9.766,-17.090,-19.531,-16.602,134.277,0
1671211772.513,-26.367,-17.578,-21.973,-24.902,-95.215,0
1671211772.517,-50.781,-17.578,-15.137,-23.926,-67.383,0
1671211772.521,-51.270,-16.602,-11.719,-24.902,-40.527,1
1671211772.525,-25.879,-20.020,-15.625,-25.879,20.508,0
1671211772.528,-6.836,-20.996,-13.184,-23.926,-49.316,0
1671211772.532,-15.625,-18.555,-13.672,-16.113,63.965,0
1671211772.536,-39.062,-19.531,-26.367,-15.137,134.277,0
1671211772.540,-52.246,-19.531,-26.855,-28.320,-122.070,0
1671211772.544,-30.273,-18.066,-13.672,-30.762,-162.598,0
1671211772.547,-3.418,-20.020,-15.625,-22.949,-54.199,0
1671211772.551,-18.066,-26.855,-23.438,-24.902,30.762,0
1671211772.555,-48.340,-28.320,-27.832,-32.715,-49.805,0
